"","model","target_end_date","target","season","abs_WIS","log_WIS"
"1092","SGroup-RandomForest",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",10.4244565217391,1.01805342232567
"1093","SGroup-RandomForest",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.1998160535117,1.30534741462937
"1094","SGroup-RandomForest",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",8.1690635451505,0.91217227434349
"1095","SGroup-RandomForest",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",17.2939130434783,1.23789327094396
"1096","SGroup-RandomForest",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",30.9996070234114,1.49135618839409
"1097","SGroup-RandomForest",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",18.4984113712375,1.26713443314194
"1098","SGroup-RandomForest",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",10.9243227424749,1.03839452222616
"1099","SGroup-RandomForest",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",20.1396739130435,1.30405243449405
"1100","SGroup-RandomForest",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",10.0318143812709,1.00137948780726
"1101","SGroup-RandomForest",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",22.0047491638796,1.34251642232574
"1102","SGroup-RandomForest",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",10.6630936454849,1.02788322328756
"1103","SGroup-RandomForest",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",35.6525501672241,1.55209059965612
"1104","SGroup-RandomForest",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",12.9624665551839,1.11268764886342
"1105","SGroup-RandomForest",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",16.2728678929766,1.21146409874725
"1106","SGroup-RandomForest",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",11.0803595317726,1.04455385246205
"1107","SGroup-RandomForest",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",16.6307190635452,1.22091102724589
"1108","SGroup-RandomForest",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",11.1966889632107,1.04908961395586
"1109","SGroup-RandomForest",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",17.9778762541806,1.25473838675393
"1110","SGroup-RandomForest",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",9.40994983277592,0.973587308081171
"1111","SGroup-RandomForest",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",27.2986120401338,1.43614056650469
"1112","SGroup-RandomForest",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",12.4108026755853,1.09379987064493
"1113","SGroup-RandomForest",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",22.9145652173913,1.36011162132424
"1114","SGroup-RandomForest",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.82172240802676,0.893302398831473
"1115","SGroup-RandomForest",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",29.4497742474916,1.4690819699739
"1116","SGroup-RandomForest",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",8.94582775919732,0.951620532116285
"1117","SGroup-RandomForest",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",24.1589966555184,1.38307889368998
"1118","SGroup-RandomForest",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",8.77346153846154,0.943170976541357
"1119","SGroup-RandomForest",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",25.2055852842809,1.4014967863916
"1120","SGroup-RandomForest",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",5.63857023411371,0.751168994381635
"1121","SGroup-RandomForest",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",21.8283612040134,1.33902113164272
"1122","SGroup-RandomForest",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",13.3184113712375,1.12445242499558
"1123","SGroup-RandomForest",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",14.8011204013378,1.17029459145587
"1124","SGroup-RandomForest",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",11.306262541806,1.05331906595815
"1125","SGroup-RandomForest",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",9.54153846153846,0.979618405258452
"1126","SGroup-RandomForest",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",29.3528428093645,1.46765016884197
"1127","SGroup-RandomForest",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",29.7693311036789,1.47376907645913
"1128","SGroup-RandomForest",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",36.4613210702341,1.56183240000516
"1129","SGroup-RandomForest",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",102.687918060201,2.01151934887037
"1130","SGroup-RandomForest",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",47.4910117056856,1.67661142149856
"1131","SGroup-RandomForest",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",140.836839464883,2.14871627045692
"1132","SGroup-RandomForest",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",133.280200668896,2.12476563794423
"1133","SGroup-RandomForest",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",250.719046822742,2.399187328038
"1134","SGroup-RandomForest",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",123.216722408027,2.0906696522821
"1135","SGroup-RandomForest",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",363.977240802676,2.5610742284215
"1136","SGroup-RandomForest",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",102.718051839465,2.01164677393162
"1137","SGroup-RandomForest",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",289.390066889632,2.46148362018642
"1138","SGroup-RandomForest",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",83.549983277592,1.92194636730601
"1139","SGroup-RandomForest",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",231.384013377926,2.36433334968232
"1140","SGroup-RandomForest",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",38.4597658862876,1.58500663625704
"1141","SGroup-RandomForest",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",159.148227424749,2.20180180586034
"1142","SGroup-RandomForest",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",100.745953177258,2.00322761016715
"1143","SGroup-RandomForest",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",87.8347157190635,1.94366620002173
"1144","SGroup-RandomForest",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",71.5683026755853,1.85472071754413
"1145","SGroup-RandomForest",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",93.6210869565217,1.97137367905247
"1146","SGroup-RandomForest",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",119.875602006689,2.07873080117998
"1147","SGroup-RandomForest",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",30.2747575250836,1.48108067350163
"1148","SGroup-RandomForest",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",10.7282859531773,1.03053034074137
"1149","SGroup-RandomForest",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",124.31118729097,2.09451021440276
"1150","SGroup-RandomForest",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",9.74966555183947,0.988989718110655
"1151","SGroup-RandomForest",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",84.7328595317726,1.92805186305641
"1152","SGroup-RandomForest",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",8.30692307692308,0.919440188866282
"1153","SGroup-RandomForest",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",24.4427675585284,1.38815037781231
"1154","SGroup-RandomForest",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",8.76745819397993,0.942873703704711
"1155","SGroup-RandomForest",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",12.7887876254181,1.10682937539754
"1156","SGroup-RandomForest",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",7.03561872909699,0.847302296343151
"1157","SGroup-RandomForest",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",11.2095568561873,1.04958844410999
"1158","SGroup-RandomForest",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",6.28264214046823,0.79814232299047
"1159","SGroup-RandomForest",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",10.5988377926421,1.02525824565017
"1160","SGroup-RandomForest",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",5.85569397993311,0.767578372302537
"1161","SGroup-RandomForest",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",10.6520986622074,1.02743518032171
"1162","SGroup-RandomForest",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",4.95260869565217,0.694834015841867
"1163","SGroup-RandomForest",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",7.95919732441472,0.900869271863965
"1164","SGroup-RandomForest",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",4.8141220735786,0.682517098653883
"1165","SGroup-RandomForest",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",7.7944397993311,0.89178490710639
"1166","SGroup-RandomForest",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",4.5257525083612,0.655690800791513
"1167","SGroup-RandomForest",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",7.09132107023411,0.850727149155989
"1168","SGroup-RandomForest",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",4.28178929765886,0.631625292310236
"1169","SGroup-RandomForest",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",5.61391304347826,0.749265681360402
"1170","SGroup-RandomForest",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",4.63576923076923,0.666121808590523
"1171","SGroup-RandomForest",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",5.91285117056856,0.77179694772661
"1172","SGroup-RandomForest",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",5.43508361204013,0.735206229557242
"1173","SGroup-RandomForest",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",6.13027591973244,0.78748002227053
"1174","SGroup-RandomForest",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",5.67149665551839,0.753697680314834
"1175","SGroup-SIkJalpha",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",6.25232441471572,0.796041504194494
"1176","SGroup-SIkJalpha",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",9.64798494983278,0.984436617328241
"1177","SGroup-SIkJalpha",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",9.5530602006689,0.980142514554708
"1178","SGroup-SIkJalpha",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.2980936454849,1.08983779571485
"1179","SGroup-SIkJalpha",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",18.7306688963211,1.27255328686772
"1180","SGroup-SIkJalpha",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",9.60255016722408,0.982386584755899
"1181","SGroup-SIkJalpha",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",22.6644397993311,1.35534498899956
"1182","SGroup-SIkJalpha",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",21.3755183946488,1.32991665594783
"1183","SGroup-SIkJalpha",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",28.5251672240803,1.45522819907737
"1184","SGroup-SIkJalpha",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",16.0318227424749,1.20498290239133
"1185","SGroup-SIkJalpha",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",33.7771739130435,1.52862330996813
"1186","SGroup-SIkJalpha",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.6085284280936,1.19336195971298
"1187","SGroup-SIkJalpha",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",54.1170652173913,1.73333423666077
"1188","SGroup-SIkJalpha",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",15.0105100334448,1.17639544913517
"1189","SGroup-SIkJalpha",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",90.0633193979933,1.95454794939646
"1190","SGroup-SIkJalpha",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",20.6426923076923,1.31476633918199
"1191","SGroup-SIkJalpha",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",66.7570903010033,1.82449739910132
"1192","SGroup-SIkJalpha",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",17.0336036789298,1.2313065382919
"1193","SGroup-SIkJalpha",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",54.3876170568562,1.73550003102092
"1194","SGroup-SIkJalpha",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",14.7096153846154,1.16760131728749
"1195","SGroup-SIkJalpha",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",68.6139381270903,1.83641234656415
"1196","SGroup-SIkJalpha",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",11.7198076923077,1.06892048549992
"1197","SGroup-SIkJalpha",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",58.758143812709,1.76906806784268
"1198","SGroup-SIkJalpha",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",16.1549247491639,1.20830493938251
"1199","SGroup-SIkJalpha",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",48.6046237458194,1.68667758555403
"1200","SGroup-SIkJalpha",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",10.6650668896321,1.02796358362108
"1201","SGroup-SIkJalpha",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",50.4786872909699,1.70310805246229
"1202","SGroup-SIkJalpha",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",18.6946070234114,1.27171634034567
"1203","SGroup-SIkJalpha",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",37.1540133779264,1.57000573313684
"1204","SGroup-SIkJalpha",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",13.8127759197324,1.14028096644786
"1205","SGroup-SIkJalpha",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",57.3520735785953,1.758549124547
"1206","SGroup-SIkJalpha",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",9.4811872909699,0.976862725695652
"1207","SGroup-SIkJalpha",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",50.2276672240803,1.70094300823648
"1208","SGroup-SIkJalpha",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",50.9705351170569,1.70731919307792
"1209","SGroup-SIkJalpha",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",27.3076254180602,1.43628393695153
"1210","SGroup-SIkJalpha",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",17.5090384615385,1.24326229672227
"1211","SigSci-CREG",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",14.3916086956522,1.15810934213646
"1212","SigSci-CREG",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",18.3505217391304,1.26364841655564
"1213","SigSci-CREG",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",24.2603913043478,1.38489780147484
"1214","SigSci-CREG",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",35.326852173913,1.54810494101805
"1215","SigSci-CREG",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",39.0172347826087,1.59125648696499
"1216","SigSci-CREG",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",37.0069565217391,1.56828336987856
"1217","SigSci-CREG",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",40.7274,1.60988668600805
"1218","SigSci-CREG",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",37.9810434782609,1.57956689222368
"1219","SigSci-CREG",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",44.429,1.64766653832821
"1220","SigSci-CREG",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",44.4133913043478,1.64751393616698
"1221","SigSci-CREG",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",46.6668869565217,1.66900883103949
"1222","SigSci-CREG",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",46.5085565217391,1.66753286059576
"1223","SigSci-CREG",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",47.5559043478261,1.67720444485896
"1224","SigSci-CREG",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",48.9983478260869,1.69018143631197
"1225","SigSci-CREG",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",50.2992173913043,1.70156122789326
"1226","SigSci-CREG",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",29.8730839231547,1.47528005895076
"1227","SigSci-CREG",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",46.6826869565217,1.66915584516268
"1228","SigSci-CREG",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",19.9584375,1.3001265383697
"1229","SigSci-CREG",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",47.8866869565217,1.68021479139064
"1230","SigSci-CREG",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",23.4747368421053,1.37060073241154
"1231","SigSci-CREG",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",48.0001913043478,1.68124296825594
"1232","SigSci-CREG",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",13.0186304347826,1.11456529867904
"1233","SigSci-CREG",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",28.2435894843276,1.45091989047368
"1234","SigSci-CREG",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",7.5123152173913,0.875773802674121
"1235","SigSci-CREG",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",12.0770516304348,1.08196092295072
"1236","SigSci-CREG",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.41734299516908,0.870248362261767
"1237","SigSci-CREG",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",25.2099542334096,1.40157205725139
"1238","SigSci-CREG",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",7.47461609620721,0.873588891768326
"1239","SigSci-CREG",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",9.49109782608696,0.977316449754612
"1240","SigSci-CREG",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",6.17512488436633,0.790645745096519
"1241","SigSci-CREG",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",8.61117391304348,0.935062360420521
"1242","SigSci-CREG",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",4.88104166666667,0.688512514996447
"1243","SigSci-CREG",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",6.26461835748792,0.796894618780196
"1244","SigSci-CREG",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",5.84785383903793,0.766996509351213
"1245","SigSci-CREG",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",6.90580018501388,0.839214008157469
"1246","SigSci-CREG",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",4.5864402173913,0.661475737007187
"1247","SigSci-CREG",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",14.5541835748792,1.16298784846466
"1248","SigSci-CREG",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",42.6848,1.6302732508719
"1249","SigSci-CREG",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",33.0789588100686,1.51955183128685
"1250","SigSci-CREG",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",27.427652173913,1.43818863328612
"1251","SigSci-CREG",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",132.892888888889,2.12350174242548
"1252","SigSci-CREG",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",60.8123498964803,1.78399178564185
"1253","SigSci-CREG",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",183.406852173913,2.26341555710134
"1254","SigSci-CREG",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",119.998582230624,2.07917611493884
"1255","SigSci-CREG",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",203.989393592677,2.30960758691647
"1256","SigSci-CREG",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",63.5311363636364,1.80298662350846
"1257","SigSci-CREG",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",235.104507246377,2.37126095517116
"1258","SigSci-CREG",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",151.551774622893,2.18056102618314
"1259","SigSci-CREG",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",241.582474120083,2.38306542469653
"1260","SigSci-CREG",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",183.851014492754,2.26446603065519
"1261","SigSci-CREG",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",224.526918714556,2.35126841637882
"1262","SigSci-CREG",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",150.131554116559,2.17647198030787
"1263","SigSci-CREG",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",162.84766798419,2.21178154374922
"1264","SigSci-CREG",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",101.283605072464,2.00553915115683
"1265","SigSci-CREG",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",271.193265306122,2.43327890025142
"1266","SigSci-CREG",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",168.939028677151,2.22772999285736
"1267","SigSci-CREG",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",313.268043478261,2.49591609469369
"1268","SigSci-CREG",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",162.277005928854,2.21025698621141
"1269","SigSci-CREG",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",338.102497687327,2.52904837907046
"1270","SigSci-CREG",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",75.3426405090138,1.87704083671141
"1271","SigSci-CREG",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",345.549384057971,2.53851012317545
"1272","SigSci-CREG",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",43.7157806324111,1.6406382379874
"1273","SigSci-CREG",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",322.683395004625,2.50877661757804
"1274","SigSci-CREG",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",22.8869652173913,1.35958820959378
"1275","SigSci-CREG",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",227.517539525692,2.35701488242435
"1276","SigSci-CREG",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",10.7915391304348,1.03308338983444
"1277","SigSci-CREG",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",98.1704453870626,1.99198076133893
"1278","SigSci-CREG",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",8.42882608695652,0.925767093075765
"1279","SigSci-CREG",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",58.6161363636364,1.76801718886782
"1280","SigSci-CREG",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",7.66371304347826,0.884439234853489
"1281","SigSci-CREG",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",32.1976869565217,1.50782467361817
"1282","SigSci-CREG",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",7.70966956521739,0.887035764681568
"1283","SigSci-CREG",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",15.6199826086957,1.19368054599764
