"model","target_end_date","target","season","coverage95","model_color"
"SigSci-TSENS",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.8,"#abbfcb"
"SigSci-TSENS",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.938775510204082,"#abbfcb"
"SigSci-TSENS",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.84,"#abbfcb"
"SigSci-TSENS",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.44,"#abbfcb"
"SigSci-TSENS",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.530612244897959,"#abbfcb"
"SigSci-TSENS",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.448979591836735,"#abbfcb"
"SigSci-TSENS",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.22,"#abbfcb"
"SigSci-TSENS",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.408163265306122,"#abbfcb"
"SigSci-TSENS",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.18,"#abbfcb"
"SigSci-TSENS",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.1875,"#abbfcb"
"SigSci-TSENS",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.102040816326531,"#abbfcb"
"SigSci-TSENS",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.268292682926829,"#abbfcb"
"SigSci-TSENS",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.0816326530612245,"#abbfcb"
"SigSci-TSENS",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.358974358974359,"#abbfcb"
"SigSci-TSENS",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.183673469387755,"#abbfcb"
"SigSci-TSENS",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.479166666666667,"#abbfcb"
"SigSci-TSENS",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.354166666666667,"#abbfcb"
"SigSci-TSENS",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.510204081632653,"#abbfcb"
"SigSci-TSENS",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.341463414634146,"#abbfcb"
"SigSci-TSENS",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.541666666666667,"#abbfcb"
"SigSci-TSENS",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.358974358974359,"#abbfcb"
"SigSci-TSENS",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.36,"#abbfcb"
"SigSci-TSENS",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.458333333333333,"#abbfcb"
"SigSci-TSENS",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.340425531914894,"#abbfcb"
"SigSci-TSENS",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.428571428571429,"#abbfcb"
"SigSci-TSENS",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.840909090909091,"#abbfcb"
"SigSci-TSENS",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.416666666666667,"#abbfcb"
"SigSci-TSENS",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.956521739130435,"#abbfcb"
"SigSci-TSENS",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.28,"#abbfcb"
"SigSci-TSENS",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"SigSci-TSENS",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.595744680851064,"#abbfcb"
"SigSci-TSENS",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.94,"#abbfcb"
"SigSci-TSENS",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.931818181818182,"#abbfcb"
"SigSci-TSENS",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"SigSci-TSENS",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"UGA_flucast-OKeeffe",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.647058823529412,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.705882352941177,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.588235294117647,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.490196078431373,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.254901960784314,"#abbfcb"
"UGA_flucast-OKeeffe",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.529411764705882,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.509803921568627,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.372549019607843,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.666666666666667,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.235294117647059,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.666666666666667,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.529411764705882,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.705882352941177,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.490196078431373,"#abbfcb"
"UGA_flucast-OKeeffe",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.333333333333333,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.372549019607843,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.0980392156862745,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.490196078431373,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.823529411764706,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"UGA_flucast-OKeeffe",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.0784313725490196,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.117647058823529,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.901960784313726,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.254901960784314,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.843137254901961,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.294117647058824,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.784313725490196,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.843137254901961,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UGA_flucast-OKeeffe",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.923076923076923,"#abbfcb"
"UMass-trends_ensemble",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UMass-trends_ensemble",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.903846153846154,"#abbfcb"
"UMass-trends_ensemble",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.903846153846154,"#abbfcb"
"UMass-trends_ensemble",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UMass-trends_ensemble",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UMass-trends_ensemble",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UMass-trends_ensemble",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UMass-trends_ensemble",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UMass-trends_ensemble",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.903846153846154,"#abbfcb"
"UMass-trends_ensemble",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.557692307692308,"#abbfcb"
"UMass-trends_ensemble",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"UMass-trends_ensemble",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.346153846153846,"#abbfcb"
"UMass-trends_ensemble",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"UMass-trends_ensemble",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.326923076923077,"#abbfcb"
"UMass-trends_ensemble",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.557692307692308,"#abbfcb"
"UMass-trends_ensemble",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.346153846153846,"#abbfcb"
"UMass-trends_ensemble",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.615384615384615,"#abbfcb"
"UMass-trends_ensemble",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.384615384615385,"#abbfcb"
"UMass-trends_ensemble",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.903846153846154,"#abbfcb"
"UMass-trends_ensemble",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.576923076923077,"#abbfcb"
"UMass-trends_ensemble",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.711538461538462,"#abbfcb"
"UMass-trends_ensemble",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"UMass-trends_ensemble",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"UMass-trends_ensemble",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.730769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.903846153846154,"#abbfcb"
"UMass-trends_ensemble",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,"#abbfcb"
"UMass-trends_ensemble",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.692307692307692,"#abbfcb"
"UMass-trends_ensemble",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"UMass-trends_ensemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"UMass-trends_ensemble",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"UMass-trends_ensemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"UMass-trends_ensemble",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"UMass-trends_ensemble",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UMass-trends_ensemble",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"UNC_IDD-InfluPaint",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.392156862745098,"#abbfcb"
"UNC_IDD-InfluPaint",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.156862745098039,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.294117647058824,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.215686274509804,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.686274509803922,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.313725490196078,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.764705882352941,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"UNC_IDD-InfluPaint",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.235294117647059,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.450980392156863,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.117647058823529,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.431372549019608,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.313725490196078,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.666666666666667,"#abbfcb"
"UNC_IDD-InfluPaint",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.156862745098039,"#abbfcb"
"UNC_IDD-InfluPaint",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.333333333333333,"#abbfcb"
"UNC_IDD-InfluPaint",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"UNC_IDD-InfluPaint",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"UNC_IDD-InfluPaint",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.901960784313726,"#abbfcb"
